0.000000	0.000000	0.100000	-1.320001	0.000000	0.000000	3.253765e-001	50.505978	1.607930e-004	10.292499	
0.000000	0.000000	0.100000	-1.240000	0.000000	0.000000	3.838682e-001	47.463001	1.701574e-004	8.886546	
0.000000	0.000000	0.100000	-1.160000	0.000000	0.000000	4.547102e-001	44.421341	1.795417e-004	7.573276	
0.000000	0.000000	0.100000	-1.080000	0.000000	0.000000	5.411143e-001	41.381226	1.888969e-004	6.304255	
0.000000	0.000000	0.100000	-1.000000	0.000000	0.000000	6.473567e-001	38.343037	1.981407e-004	5.135896	
0.000000	0.000000	0.100000	-0.920000	0.000000	0.000000	7.792343e-001	35.307274	2.071689e-004	4.058604	
0.000000	0.000000	0.100000	-0.840000	0.000000	0.000000	9.447736e-001	32.274612	2.158277e-004	3.007797	
0.000000	0.000000	0.100000	-0.760000	0.000000	0.000000	1.155363e+000	29.246019	2.242622e-004	2.086716	
0.000000	0.000000	0.100000	-0.680000	0.000000	0.000000	1.427645e+000	26.222906	2.321545e-004	1.235773	
0.000000	0.000000	0.100000	-0.600000	0.000000	0.000000	1.786808e+000	23.207411	2.394995e-004	0.470328	
0.000000	0.000000	0.100000	-0.520000	0.000000	0.000000	2.272641e+000	20.202953	2.460490e-004	-0.180437	
0.000000	0.000000	0.100000	-0.440000	0.000000	0.000000	2.951376e+000	17.215307	2.517921e-004	-0.786682	
0.000000	0.000000	0.100000	-0.360000	0.000000	0.000000	3.940587e+000	14.255044	2.570763e-004	-1.248829	
0.000000	0.000000	0.100000	-0.280001	0.000000	0.000000	5.465711e+000	11.343666	2.609346e-004	-1.675450	
0.000000	0.000000	0.100000	-0.200001	0.000000	0.000000	7.994673e+000	8.531249	2.643231e-004	-1.964248	
0.000000	0.000000	0.100000	-0.120001	0.000000	0.000000	1.248697e+001	5.959679	2.662635e-004	-2.155276	
0.000000	0.000000	0.100000	-0.040001	0.000000	0.000000	1.928290e+001	4.109191	2.672348e-004	-2.224209	
0.000000	0.000000	0.100000	0.039999	0.000000	0.000000	1.928305e+001	4.109163	2.672301e-004	-2.198669	
0.000000	0.000000	0.100000	0.119999	0.000000	0.000000	1.248712e+001	5.959622	2.681651e-004	-2.114498	
0.000000	0.000000	0.100000	0.199999	0.000000	0.000000	7.994756e+000	8.531181	2.643190e-004	-1.938422	
0.000000	0.000000	0.100000	0.279999	0.000000	0.000000	5.465760e+000	11.343592	2.604580e-004	-1.678517	
0.000000	0.000000	0.100000	0.359999	0.000000	0.000000	3.940603e+000	14.255008	2.570763e-004	-1.262110	
0.000000	0.000000	0.100000	0.439999	0.000000	0.000000	2.951386e+000	17.215271	2.517930e-004	-0.800244	
0.000000	0.000000	0.100000	0.519999	0.000000	0.000000	2.272648e+000	20.202915	2.460498e-004	-0.222076	
0.000000	0.000000	0.100000	0.599999	0.000000	0.000000	1.786813e+000	23.207376	2.393808e-004	0.470562	
0.000000	0.000000	0.100000	0.679999	0.000000	0.000000	1.427649e+000	26.222866	2.321558e-004	1.250480	
0.000000	0.000000	0.100000	0.759999	0.000000	0.000000	1.155366e+000	29.245981	2.242644e-004	2.101933	
0.000000	0.000000	0.100000	0.839999	0.000000	0.000000	9.447758e-001	32.274574	2.159468e-004	3.006138	
0.000000	0.000000	0.100000	0.919999	0.000000	0.000000	7.792362e-001	35.307232	2.071667e-004	4.050382	
0.000000	0.000000	0.100000	0.999999	0.000000	0.000000	6.473582e-001	38.343002	1.981540e-004	5.160101	
0.000000	0.000000	0.100000	1.079999	0.000000	0.000000	5.411156e-001	41.381187	1.889266e-004	6.313240	
0.000000	0.000000	0.100000	1.159999	0.000000	0.000000	4.547111e-001	44.421303	1.795456e-004	7.562596	
0.000000	0.000000	0.100000	1.239999	0.000000	0.000000	3.838690e-001	47.462967	1.701280e-004	8.886546	
0.000000	0.000000	0.100000	1.319999	0.000000	0.000000	3.253779e-001	50.505905	1.607984e-004	10.291550	
0.000000	0.000000	0.100000	1.399999	0.000000	0.000000	2.767886e-001	53.549900	1.515493e-004	11.760706	
0.000000	0.000000	0.100000	1.480000	0.000000	0.000000	2.362073e-001	56.594822	1.424677e-004	13.283408	
0.000000	0.000000	0.100000	1.560000	0.000000	0.000000	2.021537e-001	59.640446	1.336046e-004	14.877081	
0.000000	0.000000	0.100000	1.640000	0.000000	0.000000	1.734564e-001	62.686714	1.249982e-004	16.533712	
0.000000	0.000000	0.100000	1.720000	0.000000	0.000000	1.491811e-001	65.733551	1.166996e-004	18.253338	
0.000000	0.000000	0.100000	1.800000	0.000000	0.000000	1.285764e-001	68.780846	1.087081e-004	20.007263	
0.000000	0.000000	0.100000	1.880000	0.000000	0.000000	1.110334e-001	71.828560	1.010682e-004	21.835924	
0.000000	0.000000	0.100000	1.960000	0.000000	0.000000	9.605514e-002	74.876656	9.378159e-005	23.693954	
0.000000	0.000000	0.100000	2.040000	0.000000	0.000000	8.323417e-002	77.925064	8.686378e-005	25.618853	
0.000000	0.000000	0.100000	2.120000	0.000000	0.000000	7.223406e-002	80.973763	8.032046e-005	27.578831	
0.000000	0.000000	0.100000	2.200000	0.000000	0.000000	6.277593e-002	84.022720	7.414577e-005	29.584393	
0.000000	0.000000	0.100000	2.279999	0.000000	0.000000	5.462771e-002	87.071869	6.834074e-005	31.634613	
0.000000	0.000000	0.100000	2.359999	0.000000	0.000000	4.759497e-002	90.121246	6.290517e-005	33.717152	
0.000000	0.000000	0.100000	2.439999	0.000000	0.000000	4.151479e-002	93.170822	5.781979e-005	35.845261	
0.000000	0.000000	0.100000	2.519999	0.000000	0.000000	3.624990e-002	96.220566	5.307517e-005	38.007713	
0.000000	0.000000	0.100000	2.599999	0.000000	0.000000	3.168435e-002	99.270454	4.866093e-005	40.201908	
0.000000	0.000000	0.100000	2.679999	0.000000	0.000000	2.771979e-002	102.320488	4.456374e-005	42.430271	
0.000000	0.000000	0.100000	2.759999	0.000000	0.000000	2.427273e-002	105.370651	4.076615e-005	44.687634	
0.000000	0.000000	0.100000	2.839999	0.000000	0.000000	2.127207e-002	108.420921	3.725207e-005	46.980064	
0.000000	0.000000	0.100000	2.919999	0.000000	0.000000	1.865702e-002	111.471298	3.400855e-005	49.294117	
0.000000	0.000000	0.100000	2.999999	0.000000	0.000000	1.637564e-002	114.521790	3.102043e-005	51.635437	
